ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-06-01,9.325380597414837,5.410192712776599,13.140068338813597,9.325380552156107,9.325380639654911,0.0,0.0,0.0,0.0,0.0,0.0,9.325380597414837
2023-07-01,9.438175188969215,5.444071820918134,13.393520188892971,9.438175130827629,9.438175243032456,0.0,0.0,0.0,0.0,0.0,0.0,9.438175188969215
2023-08-01,9.554729600242073,5.225695253641491,13.742975140694918,9.554729528720138,9.554729666828171,0.0,0.0,0.0,0.0,0.0,0.0,9.554729600242073
2023-09-01,9.671284011514931,5.773162882689666,13.930370430686514,9.67128392909434,9.671284091868909,0.0,0.0,0.0,0.0,0.0,0.0,9.671284011514931
2023-10-01,9.78407860306931,5.816229207038247,13.569771240624352,9.784078505295124,9.784078698019618,0.0,0.0,0.0,0.0,0.0,0.0,9.78407860306931
2023-11-01,9.900633014342167,5.704618832950323,13.947063976018184,9.900632903415193,9.90063312411557,0.0,0.0,0.0,0.0,0.0,0.0,9.900633014342167
2023-12-01,10.013427605896545,6.1668467168715795,13.743337331026597,10.013427482172164,10.013427731195442,0.0,0.0,0.0,0.0,0.0,0.0,10.013427605896545
2024-01-01,10.129982017169404,6.138523150380125,14.33052566267959,10.129981871726029,10.129982156593694,0.0,0.0,0.0,0.0,0.0,0.0,10.129982017169404
2024-02-01,10.246536428442262,5.877750696402924,14.055816865605856,10.24653626387451,10.246536582082419,0.0,0.0,0.0,0.0,0.0,0.0,10.246536428442262
2024-03-01,10.355571200278161,6.127061109704919,14.171602387925596,10.355571019355025,10.355571373393856,0.0,0.0,0.0,0.0,0.0,0.0,10.355571200278161
2024-04-01,10.47212561155102,6.640345005119811,14.342394054331006,10.472125414976142,10.472125804440529,0.0,0.0,0.0,0.0,0.0,0.0,10.47212561155102
2024-05-01,10.5849202031054,6.672933398298464,14.473447976047956,10.584919988629785,10.584920413681123,0.0,0.0,0.0,0.0,0.0,0.0,10.5849202031054
2024-06-01,10.701474614378256,6.834052442539843,14.505696692528877,10.701474382127548,10.70147484755567,0.0,0.0,0.0,0.0,0.0,0.0,10.701474614378256
2024-07-01,10.814269205932636,7.031724426221273,14.68214493121282,10.8142689549749,10.814269458553657,0.0,0.0,0.0,0.0,0.0,0.0,10.814269205932636
2024-08-01,10.930823617205494,6.8943559411534565,14.727603545010723,10.930823345545722,10.930823888124863,0.0,0.0,0.0,0.0,0.0,0.0,10.930823617205494
2024-09-01,11.04737802847835,7.0202490564955236,15.21111558655896,11.04737772887311,11.047378319856767,0.0,0.0,0.0,0.0,0.0,0.0,11.04737802847835
2024-10-01,11.16017262003273,7.328406882637763,15.182379165877297,11.160172300824634,11.160172931707468,0.0,0.0,0.0,0.0,0.0,0.0,11.16017262003273
2024-11-01,11.276727031305589,7.385282737070904,15.132139492891003,11.276726687592253,11.27672736556101,0.0,0.0,0.0,0.0,0.0,0.0,11.276727031305589
2024-12-01,11.389521622859966,7.362776822401146,15.372552276831627,11.389521251993939,11.389521981349427,0.0,0.0,0.0,0.0,0.0,0.0,11.389521622859966
2025-01-01,11.506076034132825,7.7688442496184145,15.197723245730076,11.506075640574425,11.506076419880454,0.0,0.0,0.0,0.0,0.0,0.0,11.506076034132825
2025-02-01,11.622630445405683,7.553961131636654,15.48443484468631,11.62263003036242,11.622630850469495,0.0,0.0,0.0,0.0,0.0,0.0,11.622630445405683
2025-03-01,11.727905397523102,7.589942834282284,15.602857180697125,11.727904960280458,11.727905820193175,0.0,0.0,0.0,0.0,0.0,0.0,11.727905397523102
2025-04-01,11.844459808795962,7.666021906281889,15.686114815361886,11.84445934249823,11.844460259359082,0.0,0.0,0.0,0.0,0.0,0.0,11.844459808795962
2025-05-01,11.95725440035034,8.015953760599842,15.799572666562716,11.957253907373946,11.957254878922429,0.0,0.0,0.0,0.0,0.0,0.0,11.95725440035034
2025-06-01,12.073808811623197,8.090038117917503,16.04464689967753,12.073808290564168,12.073809315036193,0.0,0.0,0.0,0.0,0.0,0.0,12.073808811623197
2025-07-01,12.186603403177575,8.180228838863137,16.022840684438584,12.186602855241935,12.186603931055416,0.0,0.0,0.0,0.0,0.0,0.0,12.186603403177575
2025-08-01,12.303157814450433,8.291948143606188,16.15734023729599,12.303157240551334,12.303158369782334,0.0,0.0,0.0,0.0,0.0,0.0,12.303157814450433
2025-09-01,12.419712225723291,8.132606739120698,16.17720082179081,12.419711632597359,12.419712816056727,0.0,0.0,0.0,0.0,0.0,0.0,12.419712225723291
2025-10-01,12.532506817277671,8.655251931154703,16.841156797171514,12.532506193289565,12.532507429553213,0.0,0.0,0.0,0.0,0.0,0.0,12.532506817277671
2025-11-01,12.64906122855053,8.610006187042421,16.697523055137,12.64906058069446,12.64906186943404,0.0,0.0,0.0,0.0,0.0,0.0,12.64906122855053
2025-12-01,12.761855820104905,9.196017918448273,16.883254845812836,12.761855151090936,12.76185648829312,0.0,0.0,0.0,0.0,0.0,0.0,12.761855820104905
