ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-05-31,172.31796527786565,129.1878157697017,214.97473849463512,172.31796527786565,172.31796527786565,0.0,0.0,0.0,0.0,0.0,0.0,172.31796527786565
2022-06-30,175.74336986923853,131.78333397924897,220.892706166939,175.74336986923853,175.74336986923853,0.0,0.0,0.0,0.0,0.0,0.0,175.74336986923853
2022-07-31,179.28295461365718,137.06764712549747,222.056357189548,179.28295461365718,179.28295461365718,0.0,0.0,0.0,0.0,0.0,0.0,179.28295461365718
2022-08-31,182.82253935807586,138.5075854167982,224.94383995694074,182.82253935807586,182.82253935807586,0.0,0.0,0.0,0.0,0.0,0.0,182.82253935807586
2022-09-30,186.24794394944874,145.36945313595007,231.20835428864189,186.24794394944874,186.24794394944874,0.0,0.0,0.0,0.0,0.0,0.0,186.24794394944874
2022-10-31,189.7875286938674,146.99293000455447,237.38854517047807,189.7875286938674,189.7875286938674,0.0,0.0,0.0,0.0,0.0,0.0,189.7875286938674
2022-11-30,193.2129332852403,147.77882375765736,233.5433602732065,193.2129332852403,193.2129332852403,0.0,0.0,0.0,0.0,0.0,0.0,193.2129332852403
2022-12-31,196.75251802965892,153.08147743422552,240.27017200750905,196.75251802965892,196.75251802965892,0.0,0.0,0.0,0.0,0.0,0.0,196.75251802965892
2023-01-01,196.86669818270468,151.91631264984667,240.58860146600168,196.86669813594287,196.86669822870712,0.0,0.0,0.0,0.0,0.0,0.0,196.86669818270468
2023-02-01,200.40628292712336,151.771520601806,245.69221104300644,200.4062827799113,200.40628307737154,0.0,0.0,0.0,0.0,0.0,0.0,200.40628292712336
2023-03-01,203.6033272124047,161.0291023725418,250.0877638013667,203.60332694449792,203.60332750314328,0.0,0.0,0.0,0.0,0.0,0.0,203.6033272124047
2023-04-01,207.14291195682335,166.8068652369085,251.722185740961,207.14291154322643,207.1429124423618,0.0,0.0,0.0,0.0,0.0,0.0,207.14291195682335
2023-05-01,210.56831654819624,163.87537827465846,255.4005886563172,210.5683159520781,210.56831723931964,0.0,0.0,0.0,0.0,0.0,0.0,210.56831654819624
2023-06-01,214.1079012926149,170.94034580699048,262.0755418808186,214.10790046214487,214.10790222716076,0.0,0.0,0.0,0.0,0.0,0.0,214.1079012926149
2023-07-01,217.5333058839878,170.6531859259176,261.94644804778187,217.53330483061177,217.53330707079567,0.0,0.0,0.0,0.0,0.0,0.0,217.5333058839878
2023-08-01,221.0728906284064,175.29340041512316,262.93790197100094,221.07288935181032,221.07289203647952,0.0,0.0,0.0,0.0,0.0,0.0,221.0728906284064
2023-09-01,224.61247537282512,178.98226761640544,268.65794471719374,224.61247380734002,224.6124770473854,0.0,0.0,0.0,0.0,0.0,0.0,224.61247537282512
2023-10-01,228.037879964198,183.76664931910875,270.7645223280189,228.03787811326794,228.03788192602724,0.0,0.0,0.0,0.0,0.0,0.0,228.037879964198
2023-11-01,231.57746470861662,189.21464269793515,278.7930438490419,231.57746259391595,231.5774669795819,0.0,0.0,0.0,0.0,0.0,0.0,231.57746470861662
2023-12-01,235.00286929998953,190.2735726791463,281.16489950802656,235.00286688576492,235.00287189919194,0.0,0.0,0.0,0.0,0.0,0.0,235.00286929998953
2024-01-01,238.54245404440817,195.6467285492262,283.1687938017601,238.5424512781435,238.5424569591127,0.0,0.0,0.0,0.0,0.0,0.0,238.54245404440817
2024-02-01,242.08203878882682,197.06138769181493,289.57124940296944,242.08203562718188,242.08204211569304,0.0,0.0,0.0,0.0,0.0,0.0,242.08203878882682
2024-03-01,245.39326322715394,198.14626852667755,284.1161484597923,245.39325970043873,245.39326686998368,0.0,0.0,0.0,0.0,0.0,0.0,245.39326322715394
2024-04-01,248.93284797157258,208.10159369667923,292.22762864968524,248.93284409319568,248.93285188377803,0.0,0.0,0.0,0.0,0.0,0.0,248.93284797157258
2024-05-01,252.35825256294547,210.32897393256036,299.4639039774963,252.35824836343932,252.35825688446934,0.0,0.0,0.0,0.0,0.0,0.0,252.35825256294547
2024-06-01,255.89783730736414,213.26751328759087,297.809397610201,255.89783276214325,255.8978420618872,0.0,0.0,0.0,0.0,0.0,0.0,255.89783730736414
2024-07-01,259.3232418987371,217.44009606251953,304.7422764887772,259.32323686015457,259.32324704957944,0.0,0.0,0.0,0.0,0.0,0.0,259.3232418987371
2024-08-01,262.86282664315564,223.49847826949014,310.01860464101446,262.86282114096394,262.86283219030395,0.0,0.0,0.0,0.0,0.0,0.0,262.86282664315564
